valence,arousal,dominance,text,norm_Valence_M,norm_Arousal_M,norm_Dominance_M
0.7006043990453085,0.3192780539393425,0.6908078094323477,"Please, let yourselves breathe the fine scent of these herbs.”",0.5725,0.5,0.5
0.664410243431727,0.3128303388754527,0.7097651064395905,"Please, if we could see him, we would be much obliged.",0.66,0.6125,0.4775
0.5941346108913421,0.3359073638916016,0.6270186066627502,He opened one eye when we came in but did not move.,0.475,0.4499999999999999,0.525
0.6138425469398499,0.44809675216674805,0.7198780179023743,I said.,0.5,0.4499999999999999,0.6
0.564271058355059,0.3251657134720257,0.5551035063607352,There’s an entire industry in my world based around how unkillable they are.,0.425,0.525,0.475
0.6032386968533198,0.42428117121259373,0.5811012883981069,"They’re almost as rare here, and I’ve never heard a reliable story of someone successfully fighting a vampire.”",0.5225,0.545,0.5675
0.6667598485946655,0.30444425344467163,0.7350139617919922,Okay?,0.4775,0.4549999999999999,0.5
0.5662087513641878,0.3587112135507844,0.5960384851152246,The little man drew a few loud breaths that died in the wooden room’s tight air.,0.3874999999999999,0.4325,0.4325
0.5035902272377696,0.3818440394742148,0.5746587025267738,"It would allow me to leave this bed, despite my current illness.",0.55,0.525,0.475
0.7527366876602173,0.3817695863544941,0.7091965675354004,"“Good evening, gentlemen,” she said.",0.6575,0.4775,0.545
0.8901543617248535,0.2760164439678192,0.841568112373352,"“No, thank you,”",0.4499999999999999,0.4,0.55
0.7957817316055298,0.5294098854064941,0.7698664665222168,"“Yes,”",0.6,0.55,0.575
0.7613322536150614,0.38611653447151184,0.7331189314524332,"“Yes,” answered the woman.",0.5725,0.535,0.535
0.796636700630188,0.5258112698793411,0.7104871273040771,The woman laughed.,0.715,0.5,0.4649999999999999
0.6276159405708313,0.29461531341075897,0.639912223815918,"In its center, under a spearing, white light, was a golden table draped with a blue velvet cloth, on which lay a gray, plum-sized rock.",0.525,0.55,0.525
0.6717623472213745,0.3768600285053253,0.6489353775978088,"“You wouldn’t give me the human, would you?",0.5,0.425,0.575
0.6190428733825684,0.30421361327171326,0.5385361909866333,“A pint?,0.5,0.5275,0.555
0.5415202379226685,0.3905012160539627,0.4726519137620926,Nepthys turned to me.,0.5,0.5,0.55
0.5567973752816519,0.32030389209588367,0.5745876034100851,"“Roll up your sleeves,” she told me.",0.5,0.475,0.5
0.5662108153104782,0.372792512178421,0.6021903246641159,"“They take about a quarter-pint each,” said Madame Entera, drawing out another skinny leech.",0.5,0.475,0.475
0.5521574821323156,0.3445293251425028,0.5844922475516796,I took about half of the Bloody Mary in one gulp and then ate the celery.,0.5,0.5,0.5
0.6151729077100754,0.311315699480474,0.6460011191666126,"“Okay,” I said, “now that we’re sitting down, can you explain a little more of what’s going on here?",0.5,0.53,0.5625
0.6321543753147125,0.3583996593952179,0.6740136742591858,This place is just a little of both.,0.5,0.3125,0.4375
0.5772347301244736,0.34015338867902756,0.7140168249607086,"Some of them actually commit to this society, though.",0.5,0.4499999999999999,0.5
0.6535099794467291,0.3485943228006363,0.6597046951452891,"Now spring was back, under the concrete, and I could smell it even here.",0.525,0.475,0.475
0.6512212306261063,0.34327472746372223,0.6744986474514008,"“I agree,” I told him.",0.55,0.4,0.6
0.6390346735715866,0.308937668800354,0.5835861504077912,"The air around me seemed to still sound, and light came in around the corners of my eyes.",0.55,0.5,0.475
0.6744073927402496,0.26912088692188263,0.6352902948856354,“Do you know what this thing does?”,0.5,0.5,0.5
0.5294077098369598,0.30580768485864,0.5407806436220804,"When she didn’t move, I knelt down and put a hand to her brow.",0.4499999999999999,0.6,0.4499999999999999
0.5651962757110596,0.3156646728515625,0.6371832847595215,The next thing that comes out of your mouth is probably what she’ll respond to until we figure out how to put her back.”,0.5,0.4499999999999999,0.525
0.5266498128573099,0.4156581262747447,0.5418621997038523,Nepthys looked at me incredulously.,0.535,0.4649999999999999,0.5
0.7163890451192856,0.33607879901925725,0.6658430298169454,"Amy smiled at me and let go of my arm, but not before she brought my fingers to her lips and gave them one soft kiss.",0.7,0.65,0.575
0.5913099845250448,0.27000537514686584,0.6608388423919678,I stood up and Amy stood with me.,0.55,0.5,0.55
0.5465036630630493,0.27689191699028015,0.5490148663520813,"“I suppose so,”",0.5,0.5,0.525
0.5840545314199784,0.38367507124648376,0.6503484038745656,"We slammed against the doorway and I was laughing too, the pulse close enough to shake the doorframe and set up vibrations in my chest, Rachel in my arms because she’d used me to soften her landing.",0.7749999999999999,0.7,0.55
0.5755437655108315,0.5277619106428963,0.552412326846804,"I thought about Rachel; in the excitement, I had forgotten why we were chasing down vampire experts.",0.525,0.6,0.5
0.5640177939619336,0.45505527939115253,0.6332901460783822,"He was naked, but there was nothing to hide: his body was hairless and completely smooth.",0.575,0.425,0.55
0.5526810884475708,0.32557113096117973,0.5740162372589112,"I shivered as I walked past the pale man’s blank eyes, wondering what they were staring at.",0.25,0.5,0.195
0.537219762802124,0.3569339632987976,0.6022563278675079,I don’t wish to be reminded of how old I actually am.”,0.375,0.55,0.575
0.6191305981742011,0.33766131268607247,0.5948656698067983,A wave to the pale men brought a bottle of red wine and a platter of grapes.,0.575,0.575,0.55
0.7155075907707215,0.32636095881462096,0.6711962074041367,"“That sweet, small nose, and her soft lips – she’d kiss well, I should think, if gently.",0.705,0.5925,0.545
0.8071042895317078,0.4164920449256897,0.572815477848053,"“Mmm,”",0.625,0.475,0.5
0.6356890201568604,0.3446912297180721,0.6658710752214704,I couldn’t tell what the thoughtful look on her face meant.,0.5,0.4775,0.3874999999999999
,,,“I do.,0.525,0.475,0.525
0.6498759090900421,0.19037898629903793,0.6265445649623871,Describe this one to me.,0.5,0.4499999999999999,0.525
0.6861325204372406,0.39898816123604774,0.664041206240654,“That’s amazing!”,0.825,0.8,0.625
0.4207204580307007,0.43363739053408307,0.5169604818026224,I would have sworn to you that he was dead.,0.4,0.55,0.5
0.588578075170517,0.36489723809063435,0.5888146787881852,"Rachel stepped forward into the crowd while I took a moment to drink in the ceiling’s blue-lit, shadowed vault and the light-catching haze from who-knows-what rising between the DJ and the crowd.",0.55,0.6,0.525
0.5632320642471313,0.41299157057489666,0.5917437246867588,"Shivers swept through her body, and Nepthys reached out to touch her but I stopped him.",0.4,0.65,0.575
0.5490098595619202,0.41346974670886993,0.5675645023584366,asked Nepthys.,0.5,0.4649999999999999,0.5
0.4859570562839508,0.5251703560352325,0.4115101546049118,"“I found your vampire,”",0.525,0.625,0.6
0.5945942307060416,0.3259369121356444,0.5861496871167963,“but he might know that someone’s looking for him. He’s taken great pains to keep himself hidden.,0.4499999999999999,0.525,0.5
0.5760984470446905,0.27376458048820496,0.623231569925944,"I stood, and one of her servants took me and Amy to the door.",0.5,0.475,0.475
0.5503249391913414,0.33188165724277496,0.48679110407829285,Nepthys caught up with us after a minute and walked silently to the end of the hall.,0.5,0.4449999999999999,0.5
0.5538071468472481,0.4264126121997833,0.567949078977108,"“Mountain ash,” said Nepthys.",0.47,0.375,0.53
0.8448327779769897,0.41222235560417175,0.6807393431663513,“That was very kind of her.”,0.655,0.47,0.5625
0.5626578867435456,0.3542348057031631,0.6305718362331391,"In a few minutes, we were back to the first door we’d knocked on in this town and Dvorov himself was greeting us.",0.6,0.625,0.55
0.557216227054596,0.45913051813840866,0.4995128661394119,You’re crazy.,0.3924999999999999,0.6075,0.6075
0.5553792975842953,0.39199299458414316,0.590656116604805,"I don’t want my customers thinkin’ that anything’s wrong, you know?”",0.35,0.525,0.55
0.5946507573127746,0.3716123402118683,0.6074581295251846,"Something with too many arms was manning the turntables above the crowd, which looked more impenetrable tonight than ever before.",0.5,0.47,0.5
0.4832618184960805,0.4503519053642566,0.5364265671143165,"Then a looming shape to my right fell away, and I saw him in a flash of the strobe, his black eyes staring deadly into the crowd.",0.36,0.64,0.4175
0.632872924208641,0.3422032694021861,0.632194588581721,A black hallway opened into a space like a cathedral.,0.525,0.475,0.5
0.6594743861092461,0.3696969019042121,0.6595586472087436,"Taste, hearing and touch became a single blur, and I do not know if my eyes were open.",0.4499999999999999,0.575,0.425
0.6628135144710541,0.3274911418557167,0.6855234205722809,I walked across what had been the dance floor.,0.475,0.5,0.5
0.565045976638794,0.3871855447689692,0.5630149861176809,"I realized that Rachel had disappeared without leaving a clue and I had no way to do anything but wait for her to show up – which, if she were in a situation where I should be doing something, would probably be never.",0.35,0.425,0.3
0.6272689811885357,0.33264803886413574,0.6120470874011517,"She didn’t come home last night, none of her friends have seen her.",0.35,0.625,0.425
0.5403804395880017,0.4548396351081984,0.555821567773819,"…Sir, if she’s in any danger, it will probably be too late to help her by that time.",0.35,0.575,0.4499999999999999
0.6863888204097748,0.4799278676509857,0.6605557501316071,"…Yes, sir.",0.525,0.4499999999999999,0.3
0.42052390053868294,0.44729090481996536,0.5117050670087337,It slowed down as it neared me and I started to worry.,0.3,0.6,0.425
0.6201415856679281,0.4191416800022125,0.636450469493866,This wasn’t the best of neighborhoods.,0.4,0.5,0.5
0.6692039966583252,0.3049214705824852,0.6017763912677765,I heard an automatic window roll down.,0.5,0.525,0.5
0.5601520332006308,0.3910990202656159,0.5754013588795295,"America’s steel remained unsold, flooding the world market with inferior products that no one wanted to buy.",0.4499999999999999,0.525,0.525
0.6302020192146301,0.36012917309999465,0.6382511287927628,"College tuition, clothes, food, and heating all had to come before donations to non-profit organizations.",0.475,0.475,0.5
0.5992520250703978,0.3705408948919047,0.6306060474851857,"Beyond that, no one knew how they should proceed: everyone knew that saving the mills was important, but nobody stepped forward with a full-fledged plan to do it without losing huge amounts of money and dragging even more people down.",0.3175,0.545,0.385
0.48774775490164757,0.4263022914528847,0.48263026401400566,The Campaign failed to save any jobs and Youngstown was plunged into economic chaos.,0.36,0.4449999999999999,0.4725
0.5720802812199843,0.34588239851750824,0.6299550721519872,"Rather than sit back and wait for their jobs to be snatched away, the workers and local union members in the mills fought long and hard to be able to keep the factories open.",0.5,0.5825,0.61
0.5810338333249092,0.35498924801747006,0.6316028419468138,"Rather than try and come up with some sort of scenario, the USWA simply ignored what was going on in Youngstown, hoping that perhaps the problem would resolve itself, or at least not spread any further than it already had.",0.375,0.5,0.5
0.5765477766593298,0.3931705479820569,0.5846221397320429,"This would mean that UWSA would lose credibility with the American government and its people, something they could not afford to do.",0.375,0.5,0.405
0.5735121303134494,0.33976807196935016,0.6299175189601051,"Therefore, they decided to withdraw support and let the local branch fight it out alone.",0.4499999999999999,0.4499999999999999,0.55
0.6883594195048014,0.38835768898328143,0.6538584431012472,"For the people of Youngstown, Black Monday was not just a historical event- it was the most important event in their lives.",0.5,0.4375,0.4375
0.5481568404606411,0.3531821790550436,0.6009422327790942,"Old technology was not replaced, obsolete methods were not updated, and almost none of the industry’s profits were being utilized to help modernize.",0.4499999999999999,0.475,0.5
0.48474588990211487,0.2898579314351082,0.6035460829734802,"“to get up a petition to stop the shutdown,”",0.525,0.55,0.55
0.5754000108975631,0.34750013053417206,0.6026589939227471,"The petition was circulated, eventually including thousands of signatures; it was then given to USWA representatives to present to President Carter in Washington.",0.55,0.55,0.575
0.5978071299883035,0.3506370989175943,0.6225525897282821,The Coalition drafter letters to the Lykes Company asking if a group of workers might purchase the mill and run it collectively.,0.53,0.5625,0.5625
0.544266813993454,0.35364716202020646,0.6112394779920578,The efforts to save the mills failed partly because the international market for steel had largely dried up.,0.4,0.475,0.475
0.6193033874034881,0.4074921742081642,0.7141432851552963,"Foreign steel was easier and more efficient to make, and was often of higher quality than domestic steel.",0.525,0.5,0.525
0.580034339427948,0.41756453961133955,0.6442885786294937,"Foreign steel companies invested in their factories, updating their technology and replacing their equipment often.",0.525,0.5,0.525
0.6367099160949389,0.40084117030104,0.6558756306767464,"This meant that foreign facilities were more modern and efficient than any plants in America, and therefore were able to export a more competitive product.",0.4449999999999999,0.5,0.5
0.5750128090381622,0.4474724292755127,0.6063702046871186,Foreign steel was also much cheaper.,0.5,0.47,0.53
0.6093574570758002,0.3412456491163799,0.633876485483987,Or you could go out to the shed and grab a few handfuls of that sod mix you got at that estate sale last year and get to mixing.,0.525,0.55,0.525
0.6994470357894897,0.4811226427555084,0.8393183946609497,Customize it yourself.,0.525,0.5,0.575
0.43512948155403136,0.3713545620441437,0.4632188856601715,I ended up with a broken fingernail and dirt all over my lap.,0.2774999999999999,0.555,0.5
0.6721377770105997,0.4126974840958913,0.7208903630574545,And the last lesson -- have fun .,0.75,0.535,0.6775
0.6596759557723999,0.2848908305168152,0.6672893762588501,Do it to see how it feels.,0.4725,0.4175,0.5825
0.6237940192222595,0.28326144175870077,0.6237220849309649,They'll be glad to know it is catching on among the under-60 set.,0.575,0.425,0.525
0.783064603805542,0.39098331332206726,0.7610209584236145,Embrace it.,0.55,0.525,0.55
0.6819929281870524,0.3607444763183594,0.682583212852478,It makes me a little nicer.,0.7,0.575,0.575
0.5452045351266861,0.27110153809189796,0.5610468685626984,Here's where we started -,0.5,0.4499999999999999,0.525
0.7179096937179565,0.3555493950843811,0.671106368303299,"Thanks, MamaHun.",0.65,0.475,0.55
0.5243951141834259,0.42537838220596313,0.5793534100055695,French suburb riots could resume,0.4449999999999999,0.5275,0.555
0.5775899638732275,0.3821011235316594,0.6152737239996592,Al Qaeda chiefs are seen to regain power,0.35,0.5,0.5
0.4201836933692296,0.3991583188374837,0.49110892911752063,"Dispute over Iraqi cleric, said to have gone to Iran",0.4175,0.5825,0.555
0.4699856514732043,0.4704556812842687,0.5384498536586761,Planning seen in Iraqi attacks on U.S. copters,0.475,0.525,0.525
0.5831461250782013,0.34944973513484,0.6006859019398689,Moscow says Palestine-Israeli contacts key to Mideast peace,0.5,0.5,0.475
0.5496241092681885,0.3734529197216034,0.5736890494823456,China: Cheney shores up the trilateral alliance,0.525,0.475,0.5
0.6594012677669525,0.4337039664387703,0.5989351496100426,Life on Mars? Maybe We Missed It,0.475,0.4499999999999999,0.475
0.6173411130905151,0.4127058804035187,0.6025235146284104,Canadian breakthrough offers hope on autism,0.72,0.625,0.5625
0.6146806733948844,0.3521341596330915,0.6165244579315186,"For women, aspirin a day could keep stroke away",0.6,0.525,0.575
0.2442439099152883,0.6143061618010203,0.31992462277412415,Stop cancer with a shot,0.555,0.5825,0.555
0.5530457407236099,0.3765075147151947,0.5813719809055329,Pig cells hope for diabetes cure,0.65,0.55,0.525
0.6289322127898535,0.4098254044850667,0.6315407488081191,"Cocoa could be antidote to age-related diseases, says new study",0.6425,0.5,0.5
0.48461430668830874,0.3700138509273529,0.6426196336746216,Opponent is put on the spot over remarks about Clinton,0.5,0.475,0.525
0.6359279930591584,0.4103431224822998,0.7171693444252014,"London market a shopping, dining haven",0.53,0.5625,0.5
0.6190450837214788,0.46543513735135394,0.6203711728254954,Teen allegedly armed by mom turns self in,0.4499999999999999,0.5,0.5
0.5691925063729286,0.3369625583291054,0.5501223728060722,Spain ahead although Nadal is out,0.5275,0.555,0.4175
0.5299278497695923,0.3724518020947774,0.6391801834106445,Jakarta begins disinfection,0.55,0.5,0.525
0.5102636317412058,0.4346091002225876,0.6226636866728464,Democrats look beyond symbolic vote on Iraq,0.4499999999999999,0.475,0.5
0.7228185534477234,0.4770391782124837,0.6853675047556559,Official laughs for Borat,0.6575,0.5325,0.53
0.6066570281982422,0.31689975410699844,0.6011339873075485,Two Koreas to resume talks,0.53,0.47,0.5
0.5227397531270981,0.45780471712350845,0.5333260223269463,Mickelson driving force at masters,0.475,0.55,0.5
0.5322102129459381,0.4976281702518463,0.5240554332733154,Swiss plane crashes at Moscow airport,0.3,0.5,0.525
0.5422086715698242,0.4356596991419792,0.6170714646577835,Research supports medicinal marijuana,0.5,0.5,0.4725
0.3959910929203033,0.3934590071439743,0.4482130467891693,Iraq closes borders with Syria and Iran,0.4375,0.4375,0.5325
0.5202587445576986,0.39711220065752667,0.5594938198725382,Amish discuss shootings,0.35,0.4499999999999999,0.5
0.4079940915107727,0.5722483595212301,0.5112653722365698,Bomb kills 18 on military bus in Iran,0.3249999999999999,0.55,0.425
0.4955702662467957,0.3461937129497528,0.526383775472641,Jones faces Europe meetings snub,0.3924999999999999,0.4275,0.4649999999999999
0.5385133862495423,0.3493692874908447,0.555675083398819,Village buried by 100 inches of snow,0.375,0.575,0.525
0.5223791897296906,0.38004859040180844,0.5303476452827454,Chrysler's Valentine's Day massacre,0.3,0.5,0.4
0.7515246152877808,0.4581393897533417,0.8123647570610046,United Finds Good Connection in Win,0.575,0.55,0.525
0.6150678992271423,0.5482769533991814,0.6279932484030724,"Start late, retire rich",0.7,0.55,0.575
0.6455445364117622,0.44451986998319626,0.5308551092942556,Flu Vaccine Appears Safe for Young Children,0.59,0.5225,0.545
0.5350026786327362,0.35811256368954975,0.5250648160775503,Rwanda mulling 3-kid limit for families,0.5,0.475,0.5
0.43379331486565725,0.37941829434462954,0.5156001108033317,"Radical cleric al-Sadr in Iran, U.S. insists",0.5,0.425,0.55
0.666912819658007,0.4247565610068185,0.6431699480329242,Reports: Harvard set to name first female president,0.595,0.5625,0.5
0.682189737757047,0.4323950509230296,0.5646429012219111,Prehistoric lovers found locked in eternal embrace,0.525,0.525,0.525
0.370319727063179,0.5431300580501557,0.5064415991306305,Peru leader questioned in massacre probe,0.5,0.5,0.5
0.5100329089909792,0.48602976898352307,0.5522575005888939,Siestas may cut heart disease risk,0.6075,0.535,0.5
0.4342481841643651,0.44895781576633453,0.4599106361468633,"Oregon snorkeler mistaken for rodent, shot in face",0.35,0.575,0.475
0.5409030795097352,0.42473265528678894,0.5620402693748474,Comedian says government silences critics,0.4,0.6,0.65
0.4886085316538811,0.39807741716504097,0.5596119835972786,"Rice, in Baghdad, Insists That Iraqis Are",0.5,0.5,0.525
0.6006661256154379,0.3729288876056671,0.6661698222160339,Here is some advice to take to heart...,0.475,0.5,0.525
0.6694597363471985,0.39515714943408964,0.5735178232192993,Outdated baby food found on shelves,0.2224999999999999,0.555,0.5
0.3898256967465083,0.5233019789059957,0.4466466158628464,Britons deported from Somalia held under Terrorism Act,0.3924999999999999,0.535,0.6075
0.6458921581506729,0.47821691632270813,0.5620743483304977,YouTube yields surprising payback,0.55,0.525,0.475
0.4901750944554806,0.45729627708594006,0.5951263854900996,Survey: Tech a tool in teen dating abuse,0.5,0.4649999999999999,0.4649999999999999
0.5143009945750237,0.38141466677188873,0.5303390771150589,Japanese whaler afire in Antarctic,0.35,0.4499999999999999,0.5
0.7159261330962181,0.6182549521327019,0.5775792300701141,Win a (concert) date with the Police,0.5825,0.555,0.5275
0.5359101345141729,0.3120437574883302,0.5356268435716629,Lawyer seizes Smith's Bahamas home,0.375,0.55,0.425
0.48130366631916593,0.4664343169757298,0.5025712847709656,"ROUNDUP: Protests erupt despite ""state of siege"" In Guinea",0.425,0.575,0.5
0.7098622024059296,0.46291740238666534,0.6181185841560364,Beyonce new SI bikini cover girl,0.5625,0.5625,0.53
0.5790697336196899,0.38925235271453856,0.6053651690483093,Kathmandu: First snow in 63 years,0.525,0.575,0.4499999999999999
0.5756131932139397,0.4752292111515999,0.5064633563160896,Squirrel jumps boy in park; rabies suspected,0.3249999999999999,0.6,0.4499999999999999
0.6005905568599701,0.37200136269841877,0.6001863479614258,School ends football season after 0-4 start,0.41,0.5,0.3874999999999999
0.7112370218549456,0.3475332941327776,0.6255691817828587,Charlie Sheen to become highest-paid sitcom star,0.525,0.525,0.475
0.49104490379492444,0.45807915677626926,0.5114172846078873,"Waste plant fire forces 5,000 to evacuate",0.2175,0.5925,0.375
0.6163618445396424,0.31013823449611666,0.6179289102554322,Peter Pan flies into chapter two,0.55,0.5,0.5
0.7160255551338196,0.34012954235076903,0.6106575846672058,Trailblazing trio protects City by the Bay,0.55,0.5,0.525
0.6071623613437017,0.34247903029123944,0.6144749323527018,Pair of Satellites Will Document Sun in 3-D,0.555,0.555,0.5275
0.4144915401935577,0.3960381090641022,0.5432348847389221,Diplomat acknowledges US arrogance in Iraq,0.425,0.55,0.475
0.5904006719589233,0.28243250250816343,0.557385265827179,More Human Remains Found at Ground Zero,0.3325,0.5,0.4449999999999999
0.5821186552445093,0.3948146899541219,0.5618411749601364,Britain to restrict immigrants from new EU members,0.425,0.55,0.55
0.6093888819217682,0.39327584505081176,0.6357137560844421,Cisco sues Apple over iPhone name,0.36,0.4725,0.5825
0.6339722126722336,0.4945610463619232,0.7659070094426473,"""Stomp the Yard"" has winning moves in its weekend debut",0.55,0.525,0.525
0.5019844233989715,0.4297524273395538,0.5693947434425354,Pacers' Jackson misses gun hearing,0.425,0.525,0.425
0.5739030738671621,0.37896406650543213,0.6513086458047231,Aquarium puts ailing beluga whale to sleep,0.3,0.4499999999999999,0.425
0.6801741123199463,0.4780244156718254,0.696518063545227,Fortune: Looking beyond the iPhone,0.55,0.425,0.5
0.5215372145175934,0.4049774607022603,0.5690358032782873,News analysis: Iranian boast is put to test,0.5,0.4575,0.5
0.6155507743358613,0.38093448281288145,0.6405540466308594,Amateur rocket scientists reach for space,0.555,0.61,0.5275
0.5527505993843078,0.4357407748699188,0.6683773159980774,Russia plans major military build-up,0.375,0.5425,0.4575
0.4334935247898102,0.4645243436098099,0.427608922123909,Taking the plunge,0.5,0.4449999999999999,0.4725
0.40622299164533615,0.5444020107388496,0.3940543159842491,Deaths linked to flu vaccine,0.275,0.475,0.4
0.5337620675563812,0.4894209086894989,0.5861399292945861,Israel intensifies military flights over Lebanon,0.4499999999999999,0.525,0.575
0.6805442094802856,0.43885825872421264,0.6470245242118835,New gadgets galore at tech show,0.6,0.575,0.575
0.5465370366970698,0.3690444628397624,0.540844996770223,Israel admits using phosphorous shells in Lebanon,0.39,0.555,0.5
0.5456218889781407,0.5078897391046796,0.5731023720332554,Investigation of child porn site hits 77 nations,0.375,0.55,0.475
0.4603732168674469,0.41827309131622314,0.46629140973091127,Ice storm cripples central U.S.,0.3125,0.655,0.375
0.6792736500501633,0.3532165102660656,0.696296751499176,Models' health guidelines -- will they help?,0.5,0.475,0.475
0.6473030507564544,0.3884880781173706,0.6272875905036926,Stepping back in time at ski resort,0.525,0.525,0.525
0.5330907583236695,0.5356772601604461,0.5270167052745819,Porn ring scandal reaches Australia,0.3249999999999999,0.525,0.4
0.6029359400272369,0.4270528554916382,0.5728463530540466,China launches two satellites into orbit,0.55,0.55,0.525
0.5698005795478821,0.3636683702468872,0.6751635670661926,Review: 'Alpha Dog' misses the point,0.375,0.4499999999999999,0.525
0.45107838660478594,0.39984922111034393,0.5387792006134987,10 kidnapped at Nigeria oil base,0.3,0.525,0.425
0.5225339574473244,0.29258516643728527,0.5605665828500476,"'Grey's,' 'Pirates' lead People's Choice",0.525,0.4499999999999999,0.525
0.5636949956417083,0.43657626807689665,0.5468344926834107,SPACE.com: Black hole triplets spotted,0.5,0.4649999999999999,0.4649999999999999
0.5903103947639465,0.40219857295354206,0.5431966781616211,Kate is marrying Doherty,0.61,0.555,0.555
0.43595830351114273,0.4181664362549782,0.47828397527337074,Doomsday Clock ticking away,0.4,0.525,0.425
0.5799020886421203,0.3640730917453766,0.6349106073379517,US Airways boosts bid for Delta,0.5725,0.3575,0.5
0.462934285402298,0.4203064665198326,0.5263323038816452,Eight years for Damilola killers,0.475,0.525,0.55
0.4996690545231104,0.42237500101327896,0.5551783442497253,Man beheaded in southern Thailand,0.275,0.625,0.5
0.45120095610618594,0.3346339136362076,0.49231151938438417,"Bangladesh ferry sinks, 15 dead",0.1425,0.5,0.3924999999999999
0.4166667652981622,0.43301069736480713,0.4914191833564213,Iraqi forces detain official suspected in Shia conspiracy,0.5725,0.4649999999999999,0.535
0.565927729010582,0.4024568498134613,0.5461460575461388,"'Cravings' still there, sez Tara",0.5,0.5,0.5
0.4295631036162376,0.53392333984375,0.49268701374530793,Iran to hit US interests if attacked,0.35,0.6,0.475
0.5472008764743805,0.3450951486825943,0.5862109303474426,ASEAN urges North Korea resolution,0.5,0.5,0.575
0.3959752798080444,0.4914456307888031,0.4871637403964996,Late penalty costs Roma the points,0.4499999999999999,0.525,0.525
0.6540085843631199,0.42373849025794436,0.6701631716319493,Review: virtual 'American Idol' hits right notes,0.625,0.6,0.575
0.5086139738559723,0.34835870265960694,0.5132865965366363,John Grisham set for court drama,0.5,0.4725,0.5275
0.4890671372413635,0.491328752040863,0.509855431318283,Boy Scouts blamed for starting wildfire,0.3,0.625,0.55
0.7130165845155716,0.4823920205235481,0.737295925617218,Action games improve eyesight,0.545,0.4325,0.5225
0.5808509141206741,0.4147508814930916,0.5772405937314034,Review: PS3 pricey but impressive,0.55,0.525,0.5
0.6123098731040955,0.5087971240282059,0.6815391778945923,Ferrer victorious in Spanish duel,0.6675,0.5825,0.64
0.42415396496653557,0.5448439717292786,0.42108043283224106,Search on for victims of subway collapse,0.3,0.4499999999999999,0.55
0.5458147376775742,0.3635995189348857,0.6316396494706472,Barack Obama formally announces bid for president,0.5275,0.5,0.555
0.5131948232650757,0.3911498308181763,0.5229707717895508,Ice storm descends on central U.S.,0.3249999999999999,0.525,0.425
0.58555918186903,0.3205750323832035,0.5414521768689156,Russian ship sinks in Pacific,0.35,0.575,0.425
0.5750231385231018,0.38477968573570254,0.5687967419624329,Sea search for missing Microsoft scientist,0.425,0.475,0.475
0.6263897597789765,0.4313073456287384,0.6167119741439819,China Successfully Launches Two Satellites,0.6,0.5,0.5
0.668167918920517,0.4278784357011318,0.6330568045377731,"Nipple covers, other star secrets",0.525,0.55,0.525
0.4053059995174408,0.5082261204719544,0.4744074702262878,Botched hangings in Iraq speed sectarianism,0.35,0.525,0.475
0.6565802229775323,0.4539521071645949,0.6573557555675507,"Second opinion: girl or boy? as fertility technology advances, so does an ethical debate",0.5,0.4499999999999999,0.475
0.5274801899989446,0.35639679431915283,0.5659773747126261,"US, North Korea signed nuclear memo",0.535,0.535,0.535
0.7017727345228195,0.3831707015633583,0.6727843582630157,MySpace welcomes French friends,0.625,0.53,0.5
0.4443212226033211,0.5928410664200783,0.5411970242857933,The amounts you have to pay for a bomb scare,0.3,0.575,0.5
0.6566308438777924,0.3107980154454708,0.6812674403190613,"In Egypt, Rice speaks softly",0.5,0.375,0.4675
0.5831891369074583,0.4620892405509949,0.5735779121518135,Study finds gritty air raises heart disease risk in older women,0.35,0.55,0.5
0.49683312326669693,0.32021262496709824,0.6134235262870789,China considers Eurobond reserves,0.475,0.375,0.525
0.4382500896851222,0.4422117943565051,0.4476507902145386,Indonesian bird flu deaths hit 61,0.275,0.6,0.375
0.6661020934581756,0.34658522009849546,0.6876662492752075,"""If you never finish such stories, how can they be worth publishing?""",0.4175,0.555,0.5825
0.6940940022468567,0.5456619461377462,0.653663158416748,"Tell them, and they will create an audience.",0.53,0.5,0.53
0.5956914808068957,0.3037313435758863,0.655155599117279,"He contemplated a story, an outline he had laboriously constructed some time ago.",0.5,0.4775,0.5
0.4705973830487993,0.4423617687490251,0.49300015303823685,"""Then why,"" Arthur barreled on, ""do you disregard them all and return to this superstitious babble, this morbid, paganistic drivel?",0.3175,0.5675,0.5225
0.528154419735074,0.35837483406066895,0.549059335142374,"""Its twigs rap constantly against the wall, the wind always demanding my attention.",0.4449999999999999,0.4725,0.4725
0.6937621235847473,0.31093040108680725,0.7145261764526367,"""Very well,""",0.5,0.4,0.575
0.5233891546726227,0.29391172230243684,0.566951048374176,"With that, he tossed the papers at Allan and left the room.",0.3249999999999999,0.625,0.5
0.515306984836405,0.3874926275827668,0.5422230945392088,"""you don't think it's a waste of ink and paper, a futile expedition into morbidity or literary debauchery?""",0.35,0.575,0.55
0.5282067737409046,0.3723921090364456,0.5542808724301201,"Collapsing at its base, Allan wrapped his arms around the stoic tree and let forth a moan, a cry of purest agony that escaped him as the first tears seeped from the corners of his eyes and slid down his cheeks, falling to the ground and seeping though the fallen leaves and needles to join the water of the stream, flowing through the ground beneath them.",0.25,0.6,0.3249999999999999
